areaid,date,avg_temp,prec
101251210,2015-7-27,28.6,0.5
101120909,2015-6-18,24.5,0
101120909,2015-6-19,24.8,2
101120909,2015-6-20,24.3,0
101120909,2015-6-21,25.2,1.3
101120909,2015-6-22,25.5,3.1
101120909,2015-6-23,26.5,0
101120909,2015-6-24,26.4,0
101120909,2015-6-25,24.3,1.4
101120909,2015-6-26,22.5,2.2
101120909,2015-6-27,23.1,2.7
101120909,2015-6-28,24,0
101120909,2015-6-29,24,5.3
101120909,2015-6-30,23.9,7.7
101120909,2015-7-1,24.3,9.2
101120909,2015-7-2,24.7,5.7
101120909,2015-7-3,24.9,0
101120909,2015-7-4,25.4,4.3
101120909,2015-7-5,26.1,4.5
101120909,2015-7-6,26.3,5.8
101120909,2015-7-7,25.9,4.1
101120909,2015-7-8,26.5,2.3
101120909,2015-7-9,25.6,2.7
101120909,2015-7-10,25.5,5.3
101120909,2015-7-11,25.8,3.7
101120909,2015-7-12,26,4.9
101120909,2015-7-13,26.3,3.9
101120909,2015-7-14,26.9,2.2
101120909,2015-7-15,27,7.7
101120909,2015-7-16,26.6,4.9
101120909,2015-7-17,26.9,3.9
101120909,2015-7-18,26.7,11.9
101120909,2015-7-19,26.5,5.5
101120909,2015-7-20,27.2,3.1
101120909,2015-7-21,27.3,1.5
101120909,2015-7-22,27.4,5.6
101120909,2015-7-23,27.4,6.6
101120909,2015-7-24,26.7,9.2
101120909,2015-7-25,26.6,5.3
101120909,2015-7-26,26.5,4.9
101120909,2015-7-27,28.2,0.9
101120605,2015-6-18,24.6,1.6
101120605,2015-6-19,23.6,3.5
101120605,2015-6-20,24.1,0
101120605,2015-6-21,25.6,1.3
101120605,2015-6-22,26.3,0
101120605,2015-6-23,27.1,0
101120605,2015-6-24,27.1,0
101120605,2015-6-25,25.4,0
101120605,2015-6-26,23.8,0
101120605,2015-6-27,24.1,0
101120605,2015-6-28,24.7,1.1
101120605,2015-6-29,25,5.5
101120605,2015-6-30,24.6,6.7
101120605,2015-7-1,24.6,6.8
101120605,2015-7-2,25.1,3
101120605,2015-7-3,25.1,0
101120605,2015-7-4,25.9,1.9
101120605,2015-7-5,26.4,4.7
101120605,2015-7-6,26.7,1.5
101120605,2015-7-7,26.4,1.5
101120605,2015-7-8,26.6,1.3
101120605,2015-7-9,26.3,2.9
101120605,2015-7-10,26,3.1
101120605,2015-7-11,26.3,4.1
101120605,2015-7-12,25.9,5.1
101120605,2015-7-13,26.5,2.5
101120605,2015-7-14,27.2,2.2
101120605,2015-7-15,27.3,4.2
101120605,2015-7-16,26.9,5
101120605,2015-7-17,27.2,3.2
101120605,2015-7-18,27,8.2
101120605,2015-7-19,26.7,4.2
101120605,2015-7-20,27.2,4.2
101120605,2015-7-21,27.5,1.1
101120605,2015-7-22,27.5,5.3
101120605,2015-7-23,27.4,7.7
101120605,2015-7-24,26.9,4.8
101120605,2015-7-25,26.8,5
101120605,2015-7-26,26.5,4.9
101120605,2015-7-27,27.1,9
101250409,2015-6-18,24.3,27.3
101250409,2015-6-19,23,15.5
101250409,2015-6-20,23.8,15.3
101250409,2015-6-21,22.8,20.7
101250409,2015-6-22,22.2,3.1
101250409,2015-6-23,23.9,9.5
101250409,2015-6-24,24.6,10.5
101250409,2015-6-25,25.8,4.8
101250409,2015-6-26,26.6,2
101250409,2015-6-27,26.7,2.5
101250409,2015-6-28,26.9,3.4
101250409,2015-6-29,27.1,2.2
101250409,2015-6-30,27.2,2.1
101250409,2015-7-1,27.4,1.5
101250409,2015-7-2,27.5,3.2
101250409,2015-7-3,27.4,3.7
101250409,2015-7-4,27.2,3.7
101250409,2015-7-5,27.2,4.6
101250409,2015-7-6,27,5.5
101250409,2015-7-7,26.7,4.7
101250409,2015-7-8,26.5,7
101250409,2015-7-9,26.6,6.2
101250409,2015-7-10,26.5,13.1
101250409,2015-7-11,26,10.2
101250409,2015-7-12,26.2,8.1
101250409,2015-7-13,26.2,10
101250409,2015-7-14,26.1,6.5
101250409,2015-7-15,26.6,3.4
101250409,2015-7-16,26.8,3.9
101250409,2015-7-17,27,5.7
101250409,2015-7-18,27.1,4.1
101250409,2015-7-19,27.3,3.1
101250409,2015-7-20,27.4,4.9
101250409,2015-7-21,27.4,4.2
101250409,2015-7-22,27.3,3.9
101250409,2015-7-23,27.5,2.5
101250409,2015-7-24,27.4,5.2
101250409,2015-7-25,27.2,6
101250409,2015-7-26,27,3.4
101250409,2015-7-27,21.7,7.6
101291108,2015-6-18,20.2,9.7
101291108,2015-6-19,20.5,14.1
101291108,2015-6-20,20.2,9.8
101291108,2015-6-21,19.8,5.1
101291108,2015-6-22,19.8,6.8
101291108,2015-6-23,19.6,6.5
101291108,2015-6-24,19.7,6.1
101291108,2015-6-25,19.9,6.1
101291108,2015-6-26,20.2,5.7
101291108,2015-6-27,20.5,7.2
101291108,2015-6-28,20.7,11.5
101291108,2015-6-29,20.6,12.2
101291108,2015-6-30,20.5,10.1
101291108,2015-7-1,20.3,8.5
101291108,2015-7-2,20.2,6.3
101291108,2015-7-3,20.3,7.1
101291108,2015-7-4,20.5,7.6
101291108,2015-7-5,20.6,9
101291108,2015-7-6,20.8,10.5
101291108,2015-7-7,20.6,15.7
101291108,2015-7-8,20.5,14.4
101291108,2015-7-9,20.3,9.1
101291108,2015-7-10,20,8.9
101291108,2015-7-11,20,10.1
101291108,2015-7-12,19.9,10.8
101291108,2015-7-13,20.1,7.3
101291108,2015-7-14,19.9,11.4
101291108,2015-7-15,20,11.1
101291108,2015-7-16,20.2,6.5
101291108,2015-7-17,20.3,7.1
101291108,2015-7-18,20.2,9.2
101291108,2015-7-19,20.2,8.7
101291108,2015-7-20,20.4,7.2
101291108,2015-7-21,20.5,8.2
101291108,2015-7-22,20.7,8.7
101291108,2015-7-23,20.7,9.2
101291108,2015-7-24,20.5,10.9
101291108,2015-7-25,20.3,9.8
101291108,2015-7-26,20.3,9.1
101291108,2015-7-27,24.3,10.7
101200508,2015-6-18,21.4,4.1
101200508,2015-6-19,22.9,0
101200508,2015-6-20,24.8,10.2
101200508,2015-6-21,21.5,18
101200508,2015-6-22,23.2,0
101200508,2015-6-23,24.1,2.8
101200508,2015-6-24,23.8,11
101200508,2015-6-25,23.8,14.2
101200508,2015-6-26,24.7,21.9
101200508,2015-6-27,24.7,20.2
101200508,2015-6-28,24.8,10.4
101200508,2015-6-29,25.4,6.3
101200508,2015-6-30,26.3,12.1
101200508,2015-7-1,26.4,11.7
101200508,2015-7-2,26.7,16.7
101200508,2015-7-3,26.7,14.2
101200508,2015-7-4,26.7,8.5
101200508,2015-7-5,26.6,10
101200508,2015-7-6,26.4,9.4
101200508,2015-7-7,26.2,10.3
101200508,2015-7-8,26.1,11.4
101200508,2015-7-9,25.9,9.5
101200508,2015-7-10,25.9,11.6
101200508,2015-7-11,25.8,6.5
101200508,2015-7-12,26.1,9.5
101200508,2015-7-13,26.1,8.6
101200508,2015-7-14,26.2,6.5
101200508,2015-7-15,26.9,5.5
101200508,2015-7-16,27.2,7.5
101200508,2015-7-17,27.3,6.3
101200508,2015-7-18,27.5,5.7
101200508,2015-7-19,27.5,6.6
101200508,2015-7-20,27.5,6.7
101200508,2015-7-21,27.4,4.3
101200508,2015-7-22,27.5,4.7
101200508,2015-7-23,27.6,5.6
101200508,2015-7-24,27.5,6.9
101200508,2015-7-25,27,6.3
101200508,2015-7-26,26.9,4.1
101200508,2015-7-27,29.2,1.7
101121105,2015-6-18,26.1,0
101121105,2015-6-19,24.5,0
101121105,2015-6-20,25.9,0
101121105,2015-6-21,27.6,0
101121105,2015-6-22,28.6,0
101121105,2015-6-23,29.3,0
101121105,2015-6-24,29.5,0
101121105,2015-6-25,28,0
101121105,2015-6-26,26.7,0
101121105,2015-6-27,26.6,0
101121105,2015-6-28,27.4,0
101121105,2015-6-29,27,3.7
101121105,2015-6-30,26.5,5.7
101121105,2015-7-1,26.6,5.8
101121105,2015-7-2,26.7,2
101121105,2015-7-3,27.4,0
101121105,2015-7-4,28.2,0
101121105,2015-7-5,28.4,2.8
101121105,2015-7-6,28.6,1.6
101121105,2015-7-7,28.2,0
101121105,2015-7-8,28.1,1.6
101121105,2015-7-9,28,2.1
101121105,2015-7-10,27.7,2.8
101121105,2015-7-11,28.1,2.4
101121105,2015-7-12,27.7,2.1
101121105,2015-7-13,28.3,1.4
101121105,2015-7-14,28.8,1.7
101121105,2015-7-15,28.8,3.4
101121105,2015-7-16,28.6,2.6
101121105,2015-7-17,29.1,3
101121105,2015-7-18,28.4,5.5
101121105,2015-7-19,28.3,2.6
101121105,2015-7-20,28.4,3.5
101121105,2015-7-21,29.1,1.2
101121105,2015-7-22,28.7,5.5
101121105,2015-7-23,28.3,7.4
101121105,2015-7-24,28.2,2.4
101121105,2015-7-25,27.9,5.2
101121105,2015-7-26,27.7,3.8
101121105,2015-7-27,27.9,7.7
101190504,2015-6-18,21.3,0
101190504,2015-6-19,23,0
101190504,2015-6-20,23.4,0
101190504,2015-6-21,23.1,4.6
101190504,2015-6-22,22.3,0
101190504,2015-6-23,23.1,0
101190504,2015-6-24,23.5,0
101190504,2015-6-25,23,9
101190504,2015-6-26,22.7,17.9
101190504,2015-6-27,22.8,15.5
101190504,2015-6-28,23.1,3.2
101190504,2015-6-29,23.6,8.9
101190504,2015-6-30,23.8,13.3
101190504,2015-7-1,24.4,8.5
101190504,2015-7-2,25.1,16.6
101190504,2015-7-3,25.9,9.3
101190504,2015-7-4,26,6.1
101190504,2015-7-5,26,6.3
101190504,2015-7-6,26.3,5.3
101190504,2015-7-7,26.2,9.1
101190504,2015-7-8,25.9,9.3
101190504,2015-7-9,26,3.9
101190504,2015-7-10,26,13.2
101190504,2015-7-11,26,8.4
101190504,2015-7-12,25.7,8.6
101190504,2015-7-13,26,8.6
101190504,2015-7-14,26.5,4.9
101190504,2015-7-15,26.8,6.6
101190504,2015-7-16,27,4.7
101190504,2015-7-17,27.2,3.2
101190504,2015-7-18,27.4,3.1
101190504,2015-7-19,27.4,5.8
101190504,2015-7-20,27.4,6.9
101190504,2015-7-21,27.5,3.4
101190504,2015-7-22,27.5,3.1
101190504,2015-7-23,27.7,2.2
101190504,2015-7-24,27.3,5.4
101190504,2015-7-25,26.9,2.8
101190504,2015-7-26,26.8,5
101190504,2015-7-27,28.9,2.6
101282002,2015-6-18,27.7,0
101282002,2015-6-19,27.6,2.7
101282002,2015-6-20,26.8,7.2
101282002,2015-6-21,26.6,7.4
101282002,2015-6-22,26.9,10
101282002,2015-6-23,26.9,10.7
101282002,2015-6-24,27.1,10
101282002,2015-6-25,27.1,9.2
101282002,2015-6-26,27,8.7
101282002,2015-6-27,27.2,7.7
101282002,2015-6-28,27.4,6.1
101282002,2015-6-29,27.5,4.7
101282002,2015-6-30,27.6,3.6
101282002,2015-7-1,27.6,3.6
101282002,2015-7-2,27.7,3.7
101282002,2015-7-3,27.7,4.3
101282002,2015-7-4,27.5,5.9
101282002,2015-7-5,27.3,7.1
101282002,2015-7-6,27.3,7.1
101282002,2015-7-7,27.4,6.3
101282002,2015-7-8,27.4,8.1
101282002,2015-7-9,27.2,8.9
101282002,2015-7-10,27.2,10.1
101282002,2015-7-11,27.2,10.3
101282002,2015-7-12,27.1,14
101282002,2015-7-13,27.2,7.7
101282002,2015-7-14,27,7.5
101282002,2015-7-15,27,7.6
101282002,2015-7-16,27,7
101282002,2015-7-17,27,5.8
101282002,2015-7-18,27.2,4.2
101282002,2015-7-19,27.5,6.1
101282002,2015-7-20,27.3,7.9
101282002,2015-7-21,27.4,9.1
101282002,2015-7-22,27.6,6.5
101282002,2015-7-23,27.5,7.3
101282002,2015-7-24,27.6,7.2
101282002,2015-7-25,27.5,8.1
101282002,2015-7-26,27.6,8.4
101282002,2015-7-27,27.5,15.1
101200401,2015-6-18,23.1,0
101200401,2015-6-19,25,0
101200401,2015-6-20,25.3,10.7
101200401,2015-6-21,23.1,1.9
101200401,2015-6-22,24.9,0
101200401,2015-6-23,25.9,2.6
101200401,2015-6-24,24.3,5.3
101200401,2015-6-25,24.1,6.2
101200401,2015-6-26,24.7,17.1
101200401,2015-6-27,24.5,12.3
101200401,2015-6-28,24.8,7
101200401,2015-6-29,25.3,5.7
101200401,2015-6-30,25.6,10.2
101200401,2015-7-1,25.8,9.9
101200401,2015-7-2,26.2,16.6
101200401,2015-7-3,26.7,12
101200401,2015-7-4,27,8.1
101200401,2015-7-5,27.1,5.8
101200401,2015-7-6,27,8.4
101200401,2015-7-7,26.6,3.8
101200401,2015-7-8,26.5,5.2
101200401,2015-7-9,25.8,8.7
101200401,2015-7-10,25.9,7.1
101200401,2015-7-11,26.4,5.8
101200401,2015-7-12,26.7,9
101200401,2015-7-13,26.8,4.8
101200401,2015-7-14,26.9,10.8
101200401,2015-7-15,27.1,6
101200401,2015-7-16,27.5,5.9
101200401,2015-7-17,28,3.4
101200401,2015-7-18,27.9,7
101200401,2015-7-19,27.8,6.4
101200401,2015-7-20,28,5.6
101200401,2015-7-21,27.9,3.5
101200401,2015-7-22,28.3,2.7
101200401,2015-7-23,28.1,6.8
101200401,2015-7-24,28,5
101200401,2015-7-25,27.4,3.3
101200401,2015-7-26,27.4,2.8
101200401,2015-7-27,29.5,16.6
101190102,2015-6-18,20.9,1
101190102,2015-6-19,23.9,0
101190102,2015-6-20,24.7,2.6
101190102,2015-6-21,23,4.5
101190102,2015-6-22,22.5,0
101190102,2015-6-23,23.5,0
101190102,2015-6-24,23.5,2.9
101190102,2015-6-25,23,9.2
101190102,2015-6-26,22.9,18.5
101190102,2015-6-27,23.1,15.8
101190102,2015-6-28,23.2,10
101190102,2015-6-29,24.1,14.6
101190102,2015-6-30,24.6,14.8
101190102,2015-7-1,25.3,7.1
101190102,2015-7-2,25.9,12.5
101190102,2015-7-3,26.4,11
101190102,2015-7-4,26.5,9.4
101190102,2015-7-5,26.5,7.1
101190102,2015-7-6,26.7,8
101190102,2015-7-7,26.3,8.2
101190102,2015-7-8,25.8,7.2
101190102,2015-7-9,25.9,5
101190102,2015-7-10,25.9,9.3
101190102,2015-7-11,25.8,8.2
101190102,2015-7-12,25.7,8.9
101190102,2015-7-13,25.9,9.5
101190102,2015-7-14,26.4,7.3
101190102,2015-7-15,26.9,7.1
101190102,2015-7-16,27.2,7.8
101190102,2015-7-17,27.3,4.1
101190102,2015-7-18,27.6,6.4
101190102,2015-7-19,27.4,7.9
101190102,2015-7-20,27.3,9.2
101190102,2015-7-21,27.4,4.8
101190102,2015-7-22,27.4,4.5
101190102,2015-7-23,27.7,5.1
101190102,2015-7-24,27.2,6.6
101190102,2015-7-25,26.5,5.5
101190102,2015-7-26,26.3,6.4
101190102,2015-7-27,29.7,2.4
101200807,2015-6-18,21.7,0
101200807,2015-6-19,23.3,0
101200807,2015-6-20,23,15.8
101200807,2015-6-21,21.2,5.3
101200807,2015-6-22,22.6,0
101200807,2015-6-23,23.9,4
101200807,2015-6-24,22.7,6
101200807,2015-6-25,22.9,8.3
101200807,2015-6-26,23.6,17.7
101200807,2015-6-27,23.9,18.1
101200807,2015-6-28,23.6,12.5
101200807,2015-6-29,24.2,7.4
101200807,2015-6-30,24.5,11.9
101200807,2015-7-1,24.8,15.9
101200807,2015-7-2,25.2,16
101200807,2015-7-3,25.7,10.2
101200807,2015-7-4,26,9.1
101200807,2015-7-5,26,9.7
101200807,2015-7-6,25.9,11.1
101200807,2015-7-7,25.4,6.7
101200807,2015-7-8,25.3,8.4
101200807,2015-7-9,24.9,15.2
101200807,2015-7-10,24.6,4.6
101200807,2015-7-11,25.2,5.5
101200807,2015-7-12,25.6,5.1
101200807,2015-7-13,25.7,8.5
101200807,2015-7-14,25.7,12.1
101200807,2015-7-15,26,10.1
101200807,2015-7-16,26.1,4.7
101200807,2015-7-17,26.7,2.8
101200807,2015-7-18,26.7,7.1
101200807,2015-7-19,26.6,7.8
101200807,2015-7-20,26.7,5.2
101200807,2015-7-21,26.6,5.6
101200807,2015-7-22,26.7,4.7
101200807,2015-7-23,26.8,7.7
101200807,2015-7-24,26.7,5.9
101200807,2015-7-25,26.1,4.5
101200807,2015-7-26,26,4
101200807,2015-7-27,29.9,11.1
101050307,2015-6-18,18.6,0
101050307,2015-6-19,19.6,1.3
101050307,2015-6-20,18.6,2.9
101050307,2015-6-21,22,2.6
101050307,2015-6-22,18.7,4.4
101050307,2015-6-23,18.9,1.7
101050307,2015-6-24,21.8,3.2
101050307,2015-6-25,22.4,1.8
101050307,2015-6-26,21.7,2.5
101050307,2015-6-27,20.7,1.8
101050307,2015-6-28,21,1.5
101050307,2015-6-29,21,2.3
101050307,2015-6-30,21.3,0
101050307,2015-7-1,21.3,2.3
101050307,2015-7-2,20.4,2
101050307,2015-7-3,19.5,4
101050307,2015-7-4,20.4,0
101050307,2015-7-5,21,3.3
101050307,2015-7-6,20.8,2.9
101050307,2015-7-7,20.7,2.5
101050307,2015-7-8,19.8,4.6
101050307,2015-7-9,20.9,2
101050307,2015-7-10,21.7,1.2
101050307,2015-7-11,21.7,1.4
101050307,2015-7-12,22.2,2.4
101050307,2015-7-13,22.5,2.4
101050307,2015-7-14,22.4,1.9
101050307,2015-7-15,22.7,1.9
101050307,2015-7-16,23.4,3.2
101050307,2015-7-17,23.4,6.3
101050307,2015-7-18,22.9,3
101050307,2015-7-19,22.1,4.6
101050307,2015-7-20,21.9,5.4
101050307,2015-7-21,20.6,9.9
101050307,2015-7-22,21.3,3.4
101050307,2015-7-23,21.8,4.7
101050307,2015-7-24,21.4,11.3
101050307,2015-7-25,20.8,6.3
101050307,2015-7-26,20.9,3.7
101050307,2015-7-27,24.1,0
101280207,2015-6-18,25.5,3.4
101280207,2015-6-19,24.8,6
101280207,2015-6-20,24.5,8.5
101280207,2015-6-21,23.8,13.7
101280207,2015-6-22,23.4,16.4
101280207,2015-6-23,23.6,14.2
101280207,2015-6-24,24.3,11.5
101280207,2015-6-25,24.6,3.8
101280207,2015-6-26,25,1.6
101280207,2015-6-27,25.4,0
101280207,2015-6-28,25.8,0
101280207,2015-6-29,25.7,2.1
101280207,2015-6-30,25.7,1.3
101280207,2015-7-1,25.8,1.3
101280207,2015-7-2,25.8,1.6
101280207,2015-7-3,25.6,2.7
101280207,2015-7-4,25.5,3.4
101280207,2015-7-5,25.5,6.4
101280207,2015-7-6,25.2,5.6
101280207,2015-7-7,25.2,4.9
101280207,2015-7-8,25.2,5.7
101280207,2015-7-9,25.4,7.7
101280207,2015-7-10,25.1,11
101280207,2015-7-11,25,13
101280207,2015-7-12,24.9,9.4
101280207,2015-7-13,25,8.8
101280207,2015-7-14,25.1,7.7
101280207,2015-7-15,24.7,10.9
101280207,2015-7-16,25,6.4
101280207,2015-7-17,25.2,5.3
101280207,2015-7-18,25.4,5.1
101280207,2015-7-19,25.6,4.7
101280207,2015-7-20,25.7,4.7
101280207,2015-7-21,25.8,6.9
101280207,2015-7-22,25.6,5.6
101280207,2015-7-23,25.5,6
101280207,2015-7-24,25.4,6.5
101280207,2015-7-25,25.3,6.8
101280207,2015-7-26,25.4,6.3
101280207,2015-7-27,27.9,8.5
101291105,2015-6-18,18.3,6.6
101291105,2015-6-19,18.8,7.9
101291105,2015-6-20,18.6,5.4
101291105,2015-6-21,18.4,3.9
101291105,2015-6-22,18.4,4.5
101291105,2015-6-23,18,4.8
101291105,2015-6-24,18,4.7
101291105,2015-6-25,18,3.9
101291105,2015-6-26,18.2,3.8
101291105,2015-6-27,18.6,4.5
101291105,2015-6-28,18.8,7.9
101291105,2015-6-29,18.7,8.7
101291105,2015-6-30,18.6,7
101291105,2015-7-1,18.4,4.8
101291105,2015-7-2,18.5,3.9
101291105,2015-7-3,18.9,3.1
101291105,2015-7-4,19.1,3.4
101291105,2015-7-5,19.1,5.2
101291105,2015-7-6,19.3,8.2
101291105,2015-7-7,18.8,10.1
101291105,2015-7-8,18.7,11.2
101291105,2015-7-9,18.6,6.8
101291105,2015-7-10,18.4,6.9
101291105,2015-7-11,18.6,9.2
101291105,2015-7-12,18.4,9.3
101291105,2015-7-13,18.6,6.6
101291105,2015-7-14,18.5,10.1
101291105,2015-7-15,18.4,7
101291105,2015-7-16,18.7,5.3
101291105,2015-7-17,18.8,6.1
101291105,2015-7-18,18.8,7.2
101291105,2015-7-19,18.9,7.2
101291105,2015-7-20,19.1,5.5
101291105,2015-7-21,19.3,6.8
101291105,2015-7-22,19.3,7
101291105,2015-7-23,19.2,7.7
101291105,2015-7-24,18.9,12.4
101291105,2015-7-25,18.9,9.6
101291105,2015-7-26,18.9,9.6
101291105,2015-7-27,22.8,3.8
101220202,2015-6-18,24.5,0
101220202,2015-6-19,26.3,0
101220202,2015-6-20,26,0
101220202,2015-6-21,25.2,0
101220202,2015-6-22,26.1,0
101220202,2015-6-23,26.4,0
101220202,2015-6-24,25.8,2.4
101220202,2015-6-25,24.3,5.5
101220202,2015-6-26,23,12.2
101220202,2015-6-27,23.4,9.5
101220202,2015-6-28,24,4
101220202,2015-6-29,24.5,13.6
101220202,2015-6-30,24.3,10.8
101220202,2015-7-1,25.1,8.9
101220202,2015-7-2,25.5,10.2
101220202,2015-7-3,26.1,7.3
101220202,2015-7-4,26.7,5.5
101220202,2015-7-5,26.9,5
101220202,2015-7-6,27.3,8.2
101220202,2015-7-7,26.8,3.4
101220202,2015-7-8,26.6,2.6
101220202,2015-7-9,26,9.6
101220202,2015-7-10,26,9.7
101220202,2015-7-11,26.6,6.2
101220202,2015-7-12,26.5,5.5
101220202,2015-7-13,26.9,2.8
101220202,2015-7-14,27.3,3.5
101220202,2015-7-15,27.6,5.6
101220202,2015-7-16,27.9,2.6
101220202,2015-7-17,28,3.5
101220202,2015-7-18,28.1,8.4
101220202,2015-7-19,27.9,7.5
101220202,2015-7-20,28,6.2
101220202,2015-7-21,28,5
101220202,2015-7-22,28.4,2.1
101220202,2015-7-23,28.4,5.3
101220202,2015-7-24,27.8,8
101220202,2015-7-25,27.2,3.7
101220202,2015-7-26,27.4,3.1
101220202,2015-7-27,29,3.9
101220305,2015-6-18,20.6,1.8
101220305,2015-6-19,23.4,0
101220305,2015-6-20,24.6,3.2
101220305,2015-6-21,22.4,6.2
101220305,2015-6-22,22.8,0
101220305,2015-6-23,23.3,0
101220305,2015-6-24,23.4,4.1
101220305,2015-6-25,23.2,9.2
101220305,2015-6-26,23.2,17
101220305,2015-6-27,23.4,15.9
101220305,2015-6-28,23.4,11.5
101220305,2015-6-29,24.2,12.4
101220305,2015-6-30,25,14.8
101220305,2015-7-1,25.4,7.5
101220305,2015-7-2,26,12.7
101220305,2015-7-3,26.2,10.8
101220305,2015-7-4,26.2,9.2
101220305,2015-7-5,26.5,5.6
101220305,2015-7-6,26.3,6.7
101220305,2015-7-7,26.2,5.9
101220305,2015-7-8,25.8,6.6
101220305,2015-7-9,25.8,5.9
101220305,2015-7-10,25.7,8.9
101220305,2015-7-11,25.8,5.4
101220305,2015-7-12,25.7,6.4
101220305,2015-7-13,25.9,8.6
101220305,2015-7-14,26.3,5.4
101220305,2015-7-15,26.9,5.3
101220305,2015-7-16,27.2,4.4
101220305,2015-7-17,27.3,2.7
101220305,2015-7-18,27.6,4.4
101220305,2015-7-19,27.4,6.9
101220305,2015-7-20,27.4,5.6
101220305,2015-7-21,27.4,3.2
101220305,2015-7-22,27.5,2.7
101220305,2015-7-23,27.7,4
101220305,2015-7-24,27.4,4.9
101220305,2015-7-25,26.6,5.7
101220305,2015-7-26,26.5,5.3
101220305,2015-7-27,29.6,3.5
101210105,2015-6-18,20.3,36
101210105,2015-6-19,20.9,0
101210105,2015-6-20,22.4,1.3
101210105,2015-6-21,20.1,31.9
101210105,2015-6-22,19.7,4.3
101210105,2015-6-23,21.2,0
101210105,2015-6-24,21.4,5.7
101210105,2015-6-25,22.2,9.3
101210105,2015-6-26,23.2,10.5
101210105,2015-6-27,24.2,18.7
101210105,2015-6-28,23.8,11.9
101210105,2015-6-29,24.3,7.9
101210105,2015-6-30,25.1,8
101210105,2015-7-1,25.6,11.2
101210105,2015-7-2,26,13.9
101210105,2015-7-3,26.2,12.3
101210105,2015-7-4,26,12.8
101210105,2015-7-5,25.8,9.2
101210105,2015-7-6,25.3,11
101210105,2015-7-7,25.2,12.3
101210105,2015-7-8,25.3,16.8
101210105,2015-7-9,24.9,9.9
101210105,2015-7-10,25.2,12.8
101210105,2015-7-11,24.8,11.7
101210105,2015-7-12,24.5,11.1
101210105,2015-7-13,24.6,7.4
101210105,2015-7-14,24.8,10.2
101210105,2015-7-15,25.4,7.6
101210105,2015-7-16,25.7,8.2
101210105,2015-7-17,25.9,6.8
101210105,2015-7-18,26,4.9
101210105,2015-7-19,25.9,6.5
101210105,2015-7-20,26,7.1
101210105,2015-7-21,25.8,7.6
101210105,2015-7-22,25.6,5.9
101210105,2015-7-23,25.6,6.8
101210105,2015-7-24,25.6,11.6
101210105,2015-7-25,25.3,15.6
101210105,2015-7-26,25,12.1
101210105,2015-7-27,29.1,0.2
101210203,2015-6-18,19.3,12.9
101210203,2015-6-19,22,0
101210203,2015-6-20,23.2,2.6
101210203,2015-6-21,21.3,16.9
101210203,2015-6-22,20.4,1.1
101210203,2015-6-23,21.5,0
101210203,2015-6-24,22,3.6
101210203,2015-6-25,22.5,9
101210203,2015-6-26,22.9,13.7
101210203,2015-6-27,23.6,16.8
101210203,2015-6-28,23.3,12.5
101210203,2015-6-29,24,11.3
101210203,2015-6-30,24.9,13.9
101210203,2015-7-1,25.5,11.1
101210203,2015-7-2,26.1,9.7
101210203,2015-7-3,26.6,15.7
101210203,2015-7-4,26.3,15.5
101210203,2015-7-5,26.3,10.1
101210203,2015-7-6,26.1,10.7
101210203,2015-7-7,25.9,10.5
101210203,2015-7-8,25.7,12.5
101210203,2015-7-9,25.6,6
101210203,2015-7-10,25.8,9.4
101210203,2015-7-11,25.5,7.8
101210203,2015-7-12,25.1,6.6
101210203,2015-7-13,25.3,7.5
101210203,2015-7-14,25.8,7.3
101210203,2015-7-15,26.4,8.9
101210203,2015-7-16,26.6,7
101210203,2015-7-17,26.8,6.8
101210203,2015-7-18,27,5.5
101210203,2015-7-19,26.8,6.4
101210203,2015-7-20,26.9,7.4
101210203,2015-7-21,26.8,5.4
101210203,2015-7-22,26.6,4.5
101210203,2015-7-23,26.8,6.4
101210203,2015-7-24,26.5,9.8
101210203,2015-7-25,26,12.3
101210203,2015-7-26,25.7,10.6
101210203,2015-7-27,30.1,5.6
101121707,2015-6-18,28.2,0
101121707,2015-6-19,26.8,0
101121707,2015-6-20,27.1,0
101121707,2015-6-21,28.8,0
101121707,2015-6-22,29.6,0
101121707,2015-6-23,30.5,0
101121707,2015-6-24,30.5,0
101121707,2015-6-25,28.9,0
101121707,2015-6-26,27.5,0
101121707,2015-6-27,27.6,0
101121707,2015-6-28,28.6,0
101121707,2015-6-29,27.5,3.7
101121707,2015-6-30,26.9,5
101121707,2015-7-1,27.4,5.4
101121707,2015-7-2,28.1,2.2
101121707,2015-7-3,28.7,0
101121707,2015-7-4,29.5,1.6
101121707,2015-7-5,29.6,8.1
101121707,2015-7-6,29.5,1.6
101121707,2015-7-7,29.6,0
101121707,2015-7-8,29.4,1.2
101121707,2015-7-9,29.1,1.7
101121707,2015-7-10,29.1,2.3
101121707,2015-7-11,29.5,3.5
101121707,2015-7-12,29.1,2.8
101121707,2015-7-13,29.5,1.4
101121707,2015-7-14,30.1,1.4
101121707,2015-7-15,29.9,4.1
101121707,2015-7-16,30.2,1.1
101121707,2015-7-17,30.5,2
101121707,2015-7-18,29.6,4.9
101121707,2015-7-19,29.8,2.1
101121707,2015-7-20,30,1.6
101121707,2015-7-21,30.6,2
101121707,2015-7-22,30.3,4.1
101121707,2015-7-23,30,3
101121707,2015-7-24,29.7,2.4
101121707,2015-7-25,29,4.7
